date; time,air temperature,water temperature,level tank,level 1,level 2,humidity,pH voltage,pH,tds
02/11/2022; 21:05:49,20.9,20.87,257.0,259.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 21:05:55,20.9,20.87,257.0,259.0,137.0,15.0,1.98,7.24,459.84
02/11/2022; 21:06:02,21.0,20.87,257.0,260.0,132.0,15.0,1.98,7.24,459.84
02/11/2022; 21:06:08,21.0,20.87,254.0,258.0,139.0,15.0,1.98,7.24,459.84
02/11/2022; 21:06:14,20.9,20.87,257.0,260.0,136.0,15.0,1.98,7.24,459.84
02/11/2022; 21:06:20,21.0,20.87,256.0,259.0,130.0,15.0,1.98,7.24,459.84
02/11/2022; 21:06:26,21.0,20.87,258.0,260.0,143.0,15.0,1.98,7.24,459.84
02/11/2022; 21:06:32,20.9,20.87,257.0,258.0,141.0,15.0,1.98,7.24,459.84
02/11/2022; 21:06:38,20.9,20.87,257.0,259.0,140.0,15.0,1.98,7.25,459.84
02/11/2022; 21:06:45,21.0,20.87,257.0,260.0,139.0,15.0,1.98,7.25,459.84
02/11/2022; 21:06:51,20.9,20.87,256.0,259.0,142.0,15.0,1.98,7.25,459.84
02/11/2022; 21:06:57,21.0,20.87,251.0,253.0,145.0,15.0,1.98,7.25,459.84
